Date,Initials,Clinic,User,Reason,Note,Resolution,Ticket,Escalated,Technician,0-3,4-10,11-20,21-30,31+,Remote session,3+ topics,BP Reinstall,JIRA
1/19,SF,ON_nhs,Peggy,Schedule questions/issues,"Needed to change an event, and didn't have a referral source set so it wouldn't save. Set the referral source, and all was groovy.",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/19,mm,ON_uwo,Peter,Appointment reminders,had some questions about adding a custom landing page,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/19,SF,MO_bhsl,Heather,Order/sale process,"Son wants to pay part of patient balance, but doesn't want Mom to know. Talked her through creating a dummy order with the reduced price of the aids and adjusting the quote template.",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/19,mm,ON_key,???,Reports,needed a report to show all payments made by check,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/19,AS,MA_ohc,Cathy,Order/sale process,"Trying to create a credit for a sale that did happen, but didn't want the amount to show on the invoice, and still produce a credit.  Wanted the invoiced amount to change, but process a return at the same time.  Explained that returns don't work that way. Issuing pt credit wasn't it either Adamantly disagreed with me at every turn, wasn't able to reach a resolution, likely going to call back later.",Unresolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/19,LB,ON_wha,Jasmin,Automated marketing,Contact history is missing for several patients in automated marketing campaign lists. Will create a ticket to investigate.,Unresolved,265409,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/19,SF,ON_eht,Brigitte,New clinic support,Called for go-live and left a message. Following up in ticket.,Waiting on Customer,265026,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/19,SF,ON_eht,Brigitte,New clinic support,"Called in response to my voicemail. 😂She is comfortable with installation and has previous experience with the platform, so will give us a call when she runs into issues.",Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/19,JI,NJ_hol,Paul,Cloud Noah issue,"Just got set up with a new account, was worried that Noah data wasnt coming. Having some issues with modules and loading old fittings.  Was hoping for callback from Zach A",Unresolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,
1/19,SF,AZ_sdh,Dionna,QBO integration/accounting question,Wanting to transfer from Desktop to Online. Created ticket.,Unresolved,265028,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/19,LB,OK_hhf,Robert,Data conversion,Called to let us know their availability for the data-transfer on Thursday. Also wanted to request a noah integration after their go-live. Let Jason know and reaching out to Jenna to confirm whether an integration has already been requested or not.,Resolved,264520,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/19,mm,MD_hcc,Chris,Inventory,needed help adding a stock item to an order.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/19,AS,CA_hear,Annie,Claims tracking,"Their billing person left so they're learning CT, showed them how to apply payment on claim and how to remove pending claims that are unecessary",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/19,SF,FL_phc,Tonya,Setup configuration,"Entering loaner stock, wants to add an aid that isn't showing up in the dropdown. It had been deactivated. Talked her through activating the aid from Setup.",Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/19,JI,NY_fah,Rufa,Schedule questions/issues,How to adjust schedule availability,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/19,SF,ON_nor,Morgan,Order/sale process,Wanted to know how to add stock aids to an order. Talked her through it.,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/19,AS,VT_hlo,Deb,Manual marketing,Wondering if there is a tested not sold filter for marketing campaigns,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/19,mm,ON_pro,Kelsey,Reports,was looking for an easier way to pull data from reports for sales by certain vendor. I suggested the new dashboard and set up the trial for them. It looks like the trial had expired from before. Not sure how long ago but Admin did let me turn it on again. Will keep an eye on it to see if L2 has to do any work in the db,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/19,SF,ON_nor,Morgan,Order/sale process,Had some further questions about adding stock aids to an order. Got connected and helped walk her through it.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/19,mm,MI_hsm,Rachel,3rd party billing,"3rd party gave them one payment for two invoices, Rachel wanted to know if its possible to merge invoices. Since it was a service it is possible. Sort of. Just add the second service to the first invoice. ",Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/19,AS,AB_inn,Lucyna,General help,"Claimed she was unable to input data into BP.  Wasn't able to put the code in for screenconnect, had her hit the numlock key on her keyboard and that fixed the 'issue'",Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/19,JI,NC_sal,Christan,Interactive SMS,"Issue with SMS provisioning, see ticket",Unresolved,259540,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/19,SF,MI_blo,Gail,Update users,"New employee, tried to give her access to everything, but she can't access any current patients, can only access archived patients. Only had access to one location, which was likely the issue.",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/19,mm,SD_bah,Stephanie,Recalls,wants to auto assign auto recalls. She will send in ticket with details,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/19,AS,WA_sp,Ashley,Local Noah question,"Calling about a NOAH backup that was scheduled, left a callback number",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/19,JI,AZ_whg,Larry,Cloud Noah issue,Cloud noah isnt connecting.  Version is out of date. Updated Noah client and it is now working.,Resolved,,TRUE,"Zach A, Michael",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,
1/19,SF,LA_phb,Mary,Local Noah issue,Issue with services not starting/restarting. Had been given the restart415 batch file; running that as an admin got BP and Noah talking again.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/19,AS,NY_hom,Heidi,General help,Wondering how to get the taskbar to minimize on windows 11 so that they can access the bottom of certain dialogues in BP,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/19,LB,WV_gai,Holly,Reports,Getting a report showing all of their write-offs.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/19,AS,VT_hlo,Deb,3rd party billing,Needed a quick tutorial on cleaning up 3rd party a/r in the 3rd party ledger,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/19,mm,MA_hja,Mary Ellen,Local Noah issue,Audios weren't being sent to BP. bp link wasn't running. ,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/19,SF,NM_nmh,Michael,Hardware inquiry,"Wants to be able to use a touch-screen monitor to sign HIPAA agreement. It was already set up, so I helped him walk through the process of using the tablet URL on the specific device.

Had another question about getting set up with integrated payments. Shared the UG page and told him to reach out to Ken Handy.",Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/19,LB,TX_bet,Judy,Manual marketing,Exporting a manual marketing campaign. Also mentioned that Jesse was going to help them with their avant audiometric data not transferring to noah. This sounds like it's out of scope for us but I couldn't find a record of this in the call log or a ticket. Will create a ticket and ask Jesse about it when he's back in tomorrow.,Unresolved,265045,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/19,AS,ON_bra,Silent,Silent/spam,"Caller ID was for a Brampton audiology, no audio from the caller.  Gave it a bit and let them know they should call back",Representative disconnected,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/19,JI,ON_bra,Sheri,Appointment reminders,It appears that appointment reminders is enabled which they do not want,Unresolved,265046,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/19,AS,VA_cch,Lucia,Manual marketing,"The warranty letters primary filter was pulling in warranty expirations outside of the specified date range, they just forgot to deactivate devices",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/19,mm,BC_ech,Dora,User error correction,"4 hearing aids entered into inventory as audeo i70-r
needs them as audeo i90-r
",Unresolved,265050,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/19,JI,AR_saa,Tammy,Schedule questions/issues,Wanted to know how to get schedules on a phone,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/19,AS,ON_dee,Jackie,Return/exchange help,Needed help with a return to 2 different manufacturers on the same invoice,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/19,SF,UK_sac,Jude,QBO integration/accounting question,"Lots of questions about how transactions were connected in QB. Looked at one with her, but told her that QB is not something I'm trained on and I could help with BP stuff, but not with adjustments to QB. We then looked at a number of BP sales histories that needed adjustments.",Resolved,,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,
1/19,LR,NC_gdh,Olivia,Setup configuration,"- Set an event type to require a resource, wasn't able to book because she only made a resource type. Explained the difference with a remote session and talked her through setting up an actual resource.
- Has some additional edits for their PA. Added a note to 262491.
- Has a new custom form request. I opened 265052 to get owner approval.",Unresolved,"262491, 265052",FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/19,mm,IN_whc,Nathan (IT),Hardware inquiry,wanted to know if there was a way to make the twain scanner the default in bp,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/19,mm,MO_dis,Trudy,Schedule questions/issues,needed help figuring out how to create availability,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/19,SF,OH_aal,Kim,User solved,"By the time we got connected, she had realized she just needed to refresh the sales history. Nice and breezy.",Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/19,mm,MD_bac,David,Database backup,called to speak with Chris,Transferred,264619,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/19,AS,LA_kjh,Gina,3rd party billing,Wondering how to remove 3rd party cost allocation,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/19,JI,LA_kjh,Gina,Schedule questions/issues,Calling to connect on tiket,Unresolved,264222,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/19,SF,IA_hom,Jake,System error message,Unable to access documents after merging systems. Escalating to L2.,Unresolved,264888,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/19,AS,WI_ths,Diane,Appointment reminders,"Wondering why a patient wasn't receiving text reminders, their default sending method is email and pt has an email on file",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/19,mm,NJ_hol,Maureen,Training session,called to book a training Q&A,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/19,LB,NY_lla,Louise,Update users,Assistance adding new users to BP.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/19,JI,LA_kjh,Gina,Schedule questions/issues,We have been trying to connect to look over an issue they are having with scheduling availability.  We will do a longer call tomorrow to do a remote session. ,Unresolved,264222,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/19,mm,MA_adv,Samina,Add free form (mfr/insurance),new custom signia order form,Unresolved,265058,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/19,JI,MA_hyw,Anette,Installation assistance,Help installing BP on new machine,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/19,SF,FL_amv,Alfred,OAB,"Online booking event wasn't showing up in schedule. Once I got connected, it was. Just needed a refresh!",Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/19,AS,BC_chc,Kitty,Order/sale process,Was clicking on 'select orderable item from stock' instead of selecting an item from the catalog,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,LB,SC_str,Susan,Schedule questions/issues,Notes section pulled over the scheduled.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,mm,OH_aal,Kim,QBD skipped messages,helped her clear some skips ,Resolved,264588,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,JP,NC_ech,Ashley,System error message,Error launching BP- was using OneDrive file path. Reintsalled locally,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,
1/20,LB,IN_whc,Amanda,Manual marketing,Creating a manual marketing campaign for users after a completed appointment.,Resolved,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,LR,FL_tri,Alexis,Local Noah issue,"Having issues, mostly confirming if she should talk to us or IT. Confirmed we would need to look at the server computer - she will call back after her appointment.",Waiting on Customer,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,JP,ON_fhc,Angela,Appointment reminders,Wants time zone abbr. removed from appt reminders. Opened a ticket for her,Unresolved,265085,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,JP,FL_gcaf,Theresa,QBD sync issues,Theresa called for an update. Cal advised we would reach out asap to schedule a time,Unresolved,264884,TRUE,Cal,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,SF,NY_fah,Rufah,3rd party billing,"Got a virtual card for an insurance payment, needed to re-allocate an invoice to take it and refund the patient.",Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,AS,TX_htg,Amy,3rd party billing,"Entered 3p payment details inaccurately, wondering how to edit the payment",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,JI,GA_sgah,Nathan,Backend configuration,Had a question on how to adjust sales tax in their system.  Will get documentation together and create a ticket once he has had a chance to do that. ,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,LB,ON_yhc,Jamie,System error message,Unable to delete a return. Copied client logs and escalated to L2.,Resolved,265093,TRUE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,JP,NY_fah,Rufa,3rd party billing,Help entering cc payment using virtual card,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,JI,ON_key,Denise,Patient/private billing,"Wanted to know how to change the ""bill to"" on an invoice as the customer wanted his HAs billed to his company",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,AS,IN_hsi,Judy,Mobile integration,"Got her BP calendar setup with outlook last week, only some events are coming over.  Didn't have time to troubleshoot right now, going to make a ticket with screenshots etc",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,SF,NY_lla,Sylvia,,"Previous office manager made event types,",,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,JI,ON_dee,Sarah,Form assistance,Their WSIB Hearing Assessment form is not loading any information,Unresolved,265099,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,AS,AB_har,Allison,Cloud Noah issue,Needed a new pc connected to their NOAH cloud,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,SF,AB_wra,Lauren,Interactive SMS,"Wanted to know about the number that's used to send appointment reminders, and if it belonged to any 3rd parties for spam/data sharing; they've gotten some complaints/concerns from patients.",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,JI,M_hcs,India,Order/sale process,Had a question on why the apply credit screen popped up after creating an invoice.  Patient had a credit on their account,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,SF,CA_hch,Shauna,New clinic support,Helped find the LL email and get Blueprint installed. Checked a couple of things with the transfer of data from her other system and answered some questions about the mobile integration.,Resolved,,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,
1/20,LB,AZ_thca,Allen,HCFA questions,Getting an index error when trying to submit. Had a number inside one of the signature fields.,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,AS,GA_mhs,Brenda,CareCredit integration,"Needed to process a second refund off of a carecredit payment, everything worked fine until after the refund was processed on CC's side, it wasn't showing on the pt sales history, but was showing on the payment details, ticketed",Resolved,265106,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,JI,NM_bha,Carlos,Document management,Was having trouble uploading docs but was looking in the wrong place. ,,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,SF,ON_dee,Amy,Online forms,"Question about new ADP claim forms. They're already on our radar!

Asked about Greenshield Claim form. Added it to their system.",Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,JP,CO_meg,Cynthia,Document scanning,Scanning was freezing BP. Reinstalled 64 bit version which appeared to resolve the issue,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,
1/20,AS,AB_cac,jacqeline,Order/sale process,"Forgot to receive an invoice with bill, didn't have A/P privelege to enter the bill in after the fact",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,JI,CA_ahi,Robin,Repair process,How to edit the price of L&D replacement in invoice,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,AS,AB_cac,Jacqueline,3rd party billing,"Wanted to reduce the price of aids but not show a discount, going to change pricing in setup and start the order over",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,SF,CO_meg,Cynthia,System error message,"Couldn't communicate with Launch Link. Uninstalled (from User folder, also showing up in OneDrive). Reinstalled 64-bit. Got it up and running to successfully scan an insurance card.

""In the nicest way possible...I hope I don't talk to you again today."" 😂",Resolved,,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,
1/20,LB,ON_hwo,Bobby,Launch link,Requested clinics launch link. Will create a ticket.,Resolved,265110,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,JI,AB_wra,Lauren,Schedule questions/issues,Needed help with looking at an event history to see when it got removed accidentally,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,AS,TN_hcu,Kate,Manual marketing,Had a few questions about how to run some manual marketing campaigns,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,LR,BC_pur,Tanya,Data feed,"Asking for an ""API code?"" They don't have any active feeds ongoing. I advised that I'll need to open a ticket so we can get some information prior to escalating to the technical team.",Unresolved,265113,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,LB,CA_ear,Jacqui,3rd party billing,Processing a 3rd party takeback using the 3rd party ledger.,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,JI,MD_hcc,Megan,Minor template edits,Calling asking about a form. It was just uploaded,Resolved,264627,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,SF,WI_phs,Samantha,CareCredit integration,"Refund through BP for a patient, payment made on CareCredit",Resolved,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,AS,FL_tri,Alexis,Local Noah issue,"Calling back from earlier today from the Server computer, restarted BPLink and Noahserver and client, everything is working as expected",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,JI,BC_pur,Tonya,Data feed,Has questions about requirements for data release.  I let her know we need something on file. She will ask the 3p company for one. May respond to ticket with questions. ,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,JP,NJ_hol,Maureen,Update users,New user login was not working even after resetting password. I duplicated the user and that resolved the issue- must have had some backend issue with the user possibly from data conversion. Als advised her to let Paul know Jerussha has been trying to reach him,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,AS,Unknown,Sylvia,Appointment reminders,"Wondering how to change their reminder template, gave them the spiel, they're going to send in a ticket to have their SMS template edited",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,JI,ME_adf,Ted,3rd party billing,How to find patients associated to payments in 3p ledger. ,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,AS,ME_adf,Ted,3rd party billing,"Thought that the math was wrong on an invoice, it was not",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,JP,ON_can,Hamilton and Jennifer,Order/sale process,"How to adjust cost allocation on ordered aids, and generate updated quote template reflecting the amount due minus the insurer payable",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,JI,ON_bec,Cindy,Order/sale process,Need to cancel an order but cant.  It was have received so I walked them through how to receive and then cancel. ,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,SF,OH_ear,Kim,CareCredit integration,Patient couldn't be found in CareCredit. Likely a CC issue (slack thread).,Contacting 3rd Party,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,JP,CA_hch,Shauan,Data conversion,"Calling for Chris, transferred",Transferred,,TRUE,Chris,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,JP,TX_asv,Katie,Launch link,Help installing BP on new (old actually) computer,Resolved,,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,SF,AZ_sdh,Dionna,QBO integration/accounting question,"Submitted QBO form, and wanted to know when we could turn on the integration. Was pretty frustrated that she wasn't going to have it turned on in a day or two, and that I told her there might be an issue with her having transferred everything into a new QBO file already.",Unresolved,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,LR,BC_son,Verna,System error message,Asking if BP is down because she had an 'unable to communicate with launch link' error. She was using the wrong shortcut it seemed.,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,LB,AB_hlc,Krista,System error message,Entire clinic was getting a communication error when they tried to connect to BP but the error resolved itself within 2 minutes.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,SF,NE_thc,Lisa,Setup configuration,"Wondering if we had uploaded the CPT codes. Told her we aren't doing that, and they can add them from Setup > Catalogs.",,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,JP,AB_amp,Roshni,Form assistance,Where to access client forms and client form templates,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,LB,RI_kca,Kristen,Installation assistance,Installing BP.,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,SF,MA_ihs,Jamie,Cloud Noah issue,"Some patient data not transferring to Blueprint. Had to disconnect, so sent a ticket to L2.",Unresolved,265130,FALSE,,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,LR,SD_bah,Stephanie,QBO skipped messages,"There's a patient on autopay > payment looked like it went through, but then it bounced due to insufficient funds > they recorded the payment in BP > deposited it in QB > deleted the payment in BP > the delete action skipped because it was deposited. I confirmed they would have to remove it from the deposit if they want the delete to sync over.
She asked how they should record that failed payment, because something is made in QB when that happens? I said the only BP options for a not-check are 1. delete the payment or 2. refund it. Confirmed either of those will sync to QB, but if they want to do some other special process in QB we can't advise on that.",Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,LR,TX_asv,Tammy,QBD skipped messages,"OBC for ticket - 17 skips, 1.5 hour call 💀
She will have to do some digging on 5 of those skips; I'm escalating 2 skips to L2.",Unresolved,265083,FALSE,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,
1/20,mm,SD_bah,Stephanie,Patient/private billing,how to mark a payment as NSF. ,Resolved,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
1/20,AS,AB_prm,Reet,Schedule questions/issues,Wondering how to adjust clinic hours,Resolved,,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,JI,IL_nsa,Dee,System error message,Unable to change marketing referral to healthcare provider,Unresolved,265134,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,LB,Didn't enter,Cindy,Didn't enter,Didn't enter,Didn't enter,,FALSE,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,SF,CO_den,Bunny,ISP connection issue,"Couldn't log into BP, didn't have access to internet. Told her to try resetting the router/modem, and if that didn't bring internet back, reach out to ISP.",Contacting 3rd Party,,FALSE,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,JP,NJ_hol,Paul,Data conversion,"Jerussha was not available, Paul will try back tomorrow at an earlier time or respond to the ticket",Resolved,257938,TRUE,Jerussha,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,
1/20,AS,AB_hie,Sharif,Cloud Noah issue,Upgraded their NOAH client and not their DB.  Made ticket to get them upgraded,Resolved,265135,FALSE,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,
